1748779267.7639623,-0.07,-0.06,-0.0,-0.15,0.02,0.25,-39.59,50.13,141.56
1748779267.821582,-0.07,-0.06,0.0,-0.15,-0.04,0.07,-39.66,50.09,141.47
1748779267.8793168,-0.06,-0.06,-0.01,-0.03,0.02,-0.11,-39.82,49.93,141.37
1748779267.9368637,-0.07,-0.06,0.0,0.22,0.14,0.13,-39.83,49.93,141.42
1748779267.9973118,-0.07,-0.06,-0.0,0.09,-0.04,0.07,-39.8,49.98,141.45
1748779268.0548584,-0.07,-0.06,-0.0,-0.27,0.08,-0.11,-39.95,49.86,141.44
1748779268.1122935,-0.07,-0.06,0.0,0.09,0.08,0.38,-40.24,49.58,141.46
1748779268.1699831,-0.07,-0.06,-0.0,0.15,0.14,-0.11,-40.23,49.61,141.53
1748779268.2308848,-0.07,-0.06,-0.01,0.09,-0.1,0.19,-40.23,49.59,141.61
1748779268.2885396,-0.07,-0.06,-0.0,-0.03,-0.04,-0.3,-40.34,49.5,141.69
1748779268.3460813,-0.07,-0.06,-0.01,-0.09,-0.04,0.01,-40.28,49.56,141.78
